item_id,user_id,rating,timestamp,size,fit,user_attr,model_attr,category,brand,year,split
107041,stephanie.erdodi,4,2015-04-23 07:00:00+00:00,6.0,Slightly large,Large,Small&Large,Tops,,2017,0
50405,jessicajmcmeans,5,2015-04-23 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
77879,Yota,5,2015-04-23 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2015,2
78227,janemail1,1,2015-04-23 07:00:00+00:00,5.0,Very large,Large,Small,Tops,,2015,0
107539,shopssxo,5,2015-04-23 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,Chi Chi London,2015,0
62447,bavangilder,4,2015-04-23 07:00:00+00:00,4.0,Just right,Small,Small,Bottoms,,2015,1
77998,aurora,2,2015-04-23 07:00:00+00:00,4.0,Slightly small,Small,Small&Large,Bottoms,,2015,0
34937,jivarowhee,5,2015-04-23 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2015,0
31752,Momma,3,2015-04-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
126098,hannahsnyder442,5,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,Chi Chi London,2015,0
57369,Cathie,1,2015-04-24 07:00:00+00:00,,Slightly small,Small,Small&Large,Tops,,2014,0
67194,grimkathleen7,4,2015-04-24 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Dresses,,2013,0
57369,jess.lindsey5,4,2015-04-24 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Tops,,2014,0
106758,ruth.pulley,5,2015-04-24 07:00:00+00:00,7.0,Just right,Large,Small&Large,Dresses,,2017,1
116716,trent1at,5,2015-04-24 07:00:00+00:00,7.0,Slightly large,Large,Small&Large,Tops,,2015,0
69630,aimielovett,5,2015-04-24 07:00:00+00:00,8.0,Just right,Large,Small,Bottoms,,2015,0
107926,lizzybee4,4,2015-04-24 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2015,0
67194,gemmaw531,4,2015-04-24 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,2
21296,h.magers1842,5,2015-04-24 07:00:00+00:00,4.0,Just right,Small,Small,Bottoms,ModCloth,2013,1
84928,lea.t.johnson,4,2015-04-24 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2015,0
104741,Emma,5,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
105202,Deirdre,3,2015-04-24 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Bottoms,,2018,0
105202,aloehr00,2,2015-04-24 07:00:00+00:00,7.0,Just right,Large,Small&Large,Bottoms,,2018,0
102736,Miranda,5,2015-04-24 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2014,0
34935,missysavage3,5,2015-04-24 07:00:00+00:00,7.0,Just right,Large,Small&Large,Tops,,2013,0
34935,vanessasalfen,5,2015-04-24 07:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,,2013,2
72310,Olivia,3,2015-04-24 07:00:00+00:00,1.0,Slightly large,Small,Small,Bottoms,,2014,0
107539,Undisclosed,5,2015-04-24 07:00:00+00:00,8.0,Slightly small,Small,Small&Large,Dresses,Chi Chi London,2015,0
7443,kirsty_lou,2,2015-04-24 07:00:00+00:00,6.0,Slightly small,Large,Small,Dresses,,2012,0
77951,ajolene16,2,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
50405,haileelynnc,5,2015-04-24 07:00:00+00:00,5.0,Just right,Large,Small&Large,Tops,,2015,0
50818,elstorm,5,2015-04-24 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2016,0
110169,maddiemccullo,5,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,Ryu,2017,0
61110,alexandrazk,5,2015-04-24 07:00:00+00:00,6.0,Slightly large,Large,Small,Dresses,Chi Chi London,2013,0
112771,Cori,4,2015-04-24 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,ModCloth,2016,0
56289,hurcomb.halvorsen,3,2015-04-24 07:00:00+00:00,7.0,Just right,Large,Small&Large,Outerwear,ModCloth,2014,0
72816,hailey.mashburn,5,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
77949,kris.newborn,5,2015-04-24 07:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2014,0
34931,lea.t.johnson,4,2015-04-24 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2013,2
111984,amy.matthews11,5,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2015,0
117276,aloehr00,5,2015-04-24 07:00:00+00:00,8.0,Just right,Large,Small,Bottoms,,2018,0
87051,Jen,2,2015-04-24 07:00:00+00:00,7.0,Very large,Small,Small&Large,Tops,,2018,0
118948,Roxanne,2,2015-04-24 07:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,ModCloth,2015,0
113510,kkolonko,5,2015-04-24 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Tops,,2017,0
80238,kbird0508,5,2015-04-24 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2015,0
108260,bvandonk,5,2015-04-24 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
54222,Deanna,3,2015-04-24 07:00:00+00:00,7.0,Very small,Small,Small&Large,Bottoms,ModCloth,2015,0
31644,teresa.joy.mathew,5,2015-04-24 07:00:00+00:00,5.0,Slightly large,Large,Small&Large,Dresses,,2015,0
31644,eugeneyost,4,2015-04-24 07:00:00+00:00,,Just right,,Small&Large,Dresses,,2015,0
31644,Cori,4,2015-04-24 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Dresses,,2015,1
87051,Deanna,5,2015-04-24 07:00:00+00:00,7.0,Just right,Small,Small&Large,Tops,,2018,0
67531,erinadams926,5,2015-04-24 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2019,0
116736,Cyndi,5,2015-04-24 07:00:00+00:00,2.0,Slightly large,Small,Small,Tops,,2016,0
36172,lianchilds,5,2015-04-24 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2016,0
104356,christinamenton,1,2015-04-24 07:00:00+00:00,3.0,Slightly large,Small,Small,Dresses,Ryu,2016,0
28967,Cathie,4,2015-04-24 07:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2013,1
77878,brenna,4,2015-04-24 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2014,0
67531,Miranda,5,2015-04-24 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2019,0
16411,eugeneyost,4,2015-04-24 07:00:00+00:00,,Just right,,Small,Dresses,,2011,2
28967,kkolonko,3,2015-04-24 07:00:00+00:00,5.0,Very large,Large,Small&Large,Dresses,,2013,1
28967,kris.newborn,3,2015-04-24 07:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,,2013,2
80238,Kristina,5,2015-04-24 07:00:00+00:00,6.0,Just right,Small,Small,Bottoms,,2015,0
106758,alyssakohl,5,2015-04-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2017,0
76049,Dawn,5,2015-04-25 07:00:00+00:00,6.0,Just right,Small,Small&Large,Bottoms,,2017,0
116736,Kristy,5,2015-04-25 07:00:00+00:00,6.0,Just right,Large,Small,Tops,,2016,0
70538,epdobbs1988,5,2015-04-25 07:00:00+00:00,8.0,Just right,Large,Small&Large,Dresses,ModCloth,2017,0
116736,Margr?t,5,2015-04-25 07:00:00+00:00,6.0,Just right,Large,Small,Tops,,2016,0
103764,jabeamon,3,2015-04-25 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Dresses,,2014,0
103764,Michelle,5,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2014,0
116736,millsfam2011,5,2015-04-25 07:00:00+00:00,,Just right,,Small,Tops,,2016,0
71434,kathrynslupsky,3,2015-04-25 07:00:00+00:00,6.0,Slightly large,Large,Small,Tops,,2015,0
32405,Alana,4,2015-04-25 07:00:00+00:00,5.0,Just right,Small,Small&Large,Dresses,,2012,0
70478,millsfam2011,5,2015-04-25 07:00:00+00:00,,Just right,,Small,Bottoms,,2013,2
7443,laceyfudge,5,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2012,0
103764,Undisclosed,5,2015-04-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2014,0
103764,cyndeloowhoo,5,2015-04-25 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,,2014,0
116736,hamilton_fc,5,2015-04-25 07:00:00+00:00,6.0,Just right,Large,Small,Tops,,2016,0
107794,emahoney617,2,2015-04-25 07:00:00+00:00,2.0,Slightly large,Small,Small&Large,Tops,,2018,1
24853,erinsaeger,5,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
31644,jenmoo,3,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2015,0
54887,kimberly.flower,1,2015-04-25 07:00:00+00:00,6.0,Very small,Large,Small&Large,Tops,,2015,2
77803,theatrebum2010,4,2015-04-25 07:00:00+00:00,7.0,Just right,Large,Small,Bottoms,,2018,2
24853,trisha_wiles,3,2015-04-25 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,2
24853,pumbie33,5,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
65046,caroleamurphy,4,2015-04-25 07:00:00+00:00,2.0,Slightly small,Small,Small,Dresses,,2014,0
120126,abellows,4,2015-04-25 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2018,0
64745,mia.nooney,5,2015-04-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
31644,brodeur_josee,5,2015-04-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2015,0
80238,stephanie.bixler,5,2015-04-25 07:00:00+00:00,5.0,Very small,Large,Small,Bottoms,,2015,0
122266,Jermelyn,5,2015-04-25 07:00:00+00:00,2.0,Just right,Small,Small,Tops,Kin Ship,2016,2
84931,Alana,3,2015-04-25 07:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,,2015,0
84928,emahoney617,4,2015-04-25 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2015,2
104741,tarajascook,4,2015-04-25 07:00:00+00:00,4.0,Just right,Small,Small,Bottoms,,2015,2
40899,Jenelle,4,2015-04-25 07:00:00+00:00,8.0,Just right,Large,Small&Large,Tops,ModCloth,2013,0
105202,ljhobbis,5,2015-04-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2018,0
107794,bsewar,3,2015-04-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2018,0
28967,kimdem4,5,2015-04-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
34937,michelep523,4,2015-04-25 07:00:00+00:00,2.0,Slightly small,Small,Small&Large,Tops,,2015,1
76481,redghostcar,5,2015-04-25 07:00:00+00:00,5.0,Just right,Small,Small,Bottoms,,2016,0
85507,annarachel610,4,2015-04-25 07:00:00+00:00,1.0,Just right,Small,Small&Large,Outerwear,ModCloth,2017,2
59176,19medford83,5,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,2
113211,dctsao,3,2015-04-25 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2015,0
67531,propmich,5,2015-04-25 07:00:00+00:00,6.0,Slightly large,Large,Small&Large,Tops,,2019,2
49525,fondajuan,5,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2015,0
31752,laceyfudge,4,2015-04-25 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Bottoms,,2016,2
49587,fondajuan,4,2015-04-25 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2014,2
28967,msbook_girl,5,2015-04-25 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,,2013,0
32406,linneaksvensson,4,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
34935,summerhunt85,4,2015-04-26 07:00:00+00:00,,Just right,Large,Small&Large,Tops,,2013,0
114770,melissamariem1,5,2015-04-26 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2018,0
34935,lcbonlineshopping,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
84928,Brandi,3,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
34931,linneaksvensson,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
78573,katieddemarco,5,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2016,0
71434,Kristin,5,2015-04-26 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2015,0
114770,lindsey.wiltse,5,2015-04-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2018,0
32406,Antje,5,2015-04-26 07:00:00+00:00,4.0,Just right,Large,Small&Large,Dresses,,2013,0
104741,Yesses,5,2015-04-26 07:00:00+00:00,6.0,Just right,Large,Small,Bottoms,,2015,2
71434,sidneymontes27,4,2015-04-26 07:00:00+00:00,5.0,Slightly small,Large,Small,Tops,,2015,0
77951,Roberta,4,2015-04-26 07:00:00+00:00,8.0,Just right,Large,Small&Large,Bottoms,,2016,0
77879,casserole1245,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2015,0
71434,Roberta,5,2015-04-26 07:00:00+00:00,8.0,Just right,Large,Small,Tops,,2015,0
64745,Ashlee,5,2015-04-26 07:00:00+00:00,,Just right,Small,Small&Large,Tops,,2014,0
31752,linneaksvensson,4,2015-04-26 07:00:00+00:00,,Just right,Small,Small&Large,Bottoms,,2016,1
58940,jennshmenn,4,2015-04-26 07:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,,2016,1
67507,meganelizlewis,5,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
116313,Michaela,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2015,0
21296,Josephine,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
60724,Josephine,4,2015-04-26 07:00:00+00:00,1.0,Slightly large,Small,Small,Dresses,,2017,0
77878,aeyine,5,2015-04-26 07:00:00+00:00,,Just right,,Small&Large,Bottoms,,2014,1
117276,valmac15,5,2015-04-26 07:00:00+00:00,,Just right,Small,Small,Bottoms,,2018,0
78227,shni165,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small,Tops,,2015,0
62447,Rachelle,5,2015-04-26 07:00:00+00:00,5.0,Just right,Small,Small,Bottoms,,2015,0
24853,Antje,5,2015-04-26 07:00:00+00:00,4.0,Just right,Large,Small,Tops,,2016,0
108981,Rachelle,4,2015-04-26 07:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2015,0
34935,Ashlee,4,2015-04-26 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2013,0
116736,aglets.in.the.pool,2,2015-04-26 07:00:00+00:00,1.0,Very large,Small,Small,Tops,,2016,0
34935,pcm686,5,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
40899,Vanessa,5,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
32403,Ciara,5,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
84928,natalie,4,2015-04-26 07:00:00+00:00,,Slightly large,Small,Small&Large,Tops,,2015,0
107927,mistyniemeyer,5,2015-04-26 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,,2016,0
77879,bshvartsman9,4,2015-04-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2015,1
120126,Josephine,5,2015-04-26 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2018,0
68332,summerhunt85,2,2015-04-26 07:00:00+00:00,,Slightly small,Large,Small,Dresses,,2015,1
84436,denvernicole,1,2015-04-26 07:00:00+00:00,6.0,Just right,Large,Small,Tops,,2015,0
50818,lziefle,2,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2016,0
57369,Jessie,1,2015-04-26 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2014,0
57369,aeyine,3,2015-04-26 07:00:00+00:00,,Slightly small,,Small&Large,Tops,,2014,2
103764,Sophie,3,2015-04-26 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Dresses,,2014,0
126098,tayrayray1,3,2015-04-26 07:00:00+00:00,,Slightly large,,Small&Large,Dresses,Chi Chi London,2015,0
113643,Jo,5,2015-04-26 07:00:00+00:00,5.0,Just right,Large,Small,Tops,Out of Print,2015,0
57369,Antje,4,2015-04-26 07:00:00+00:00,6.0,Very large,Large,Small&Large,Tops,,2014,1
113643,valmac15,5,2015-04-26 07:00:00+00:00,,Just right,Small,Small,Tops,Out of Print,2015,1
11960,andreanicole.edw,5,2015-04-26 07:00:00+00:00,3.0,Just right,Large,Small&Large,Outerwear,,2010,2
84436,bthom77,5,2015-04-26 07:00:00+00:00,5.0,Slightly large,Large,Small,Tops,,2015,0
71434,meganelizlewis,5,2015-04-26 07:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,2
52406,rodrm24,5,2015-04-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2014,0
31752,Gabrielle,3,2015-04-26 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
49587,anya.hess,4,2015-04-27 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,,2014,0
61110,gracechen0928,5,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small,Dresses,Chi Chi London,2013,0
62482,jesiykah,3,2015-04-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,2
113643,kindredcurtsey,5,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small,Tops,Out of Print,2015,0
72310,morgan.foreman,1,2015-04-27 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2014,0
77878,mcwald,4,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2014,0
77625,Jennifer,5,2015-04-27 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2013,0
75428,sharebear89,2,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2014,0
36172,Bridget,5,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2016,0
118020,dawetzel929,3,2015-04-27 07:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,ModCloth,2018,0
44893,Erin,5,2015-04-27 07:00:00+00:00,6.0,Slightly small,Small,Small&Large,Tops,,2012,0
80238,Bridget,5,2015-04-27 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2015,0
44893,photojennic52,5,2015-04-27 07:00:00+00:00,7.0,Just right,Large,Small&Large,Tops,,2012,0
62482,katie,5,2015-04-27 07:00:00+00:00,6.0,Slightly large,Small,Small&Large,Tops,,2013,0
120126,erika.cowman,5,2015-04-27 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2018,0
120126,shannonltierney,5,2015-04-27 07:00:00+00:00,,Just right,Small,Small,Bottoms,,2018,0
71607,Julie,5,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Outerwear,Jack by BB Dakota,2016,0
114609,nattidd,3,2015-04-27 07:00:00+00:00,2.0,Slightly small,Small,Small,Bottoms,,2014,1
73186,Celeste,4,2015-04-27 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
21296,nattidd,4,2015-04-27 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,2
108260,brennathibault,4,2015-04-27 07:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
24853,pigsmakemesqueal,5,2015-04-27 07:00:00+00:00,1.0,Slightly large,Small,Small,Tops,,2016,0
102736,anya.hess,4,2015-04-27 07:00:00+00:00,6.0,Very small,Large,Small,Bottoms,,2014,1
32405,photojennic52,4,2015-04-27 07:00:00+00:00,7.0,Slightly large,Large,Small&Large,Dresses,,2012,0
82496,riskandreason,4,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Outerwear,,2016,0
104741,Charlotte,4,2015-04-27 07:00:00+00:00,6.0,Slightly large,Small,Small,Bottoms,,2015,0
118948,Me,5,2015-04-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,ModCloth,2015,0
77951,Teena,4,2015-04-27 07:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2016,0
50818,carly.fjeld,4,2015-04-27 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2016,0
109327,Margr?t,4,2015-04-27 07:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2014,1
7443,sevenmoons,4,2015-04-27 07:00:00+00:00,2.0,Slightly small,Small,Small,Dresses,,2012,0
34935,Sharnell,4,2015-04-27 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2013,0
126098,amnicole758,4,2015-04-27 07:00:00+00:00,6.0,Slightly small,Large,Small&Large,Dresses,Chi Chi London,2015,0
50818,Teena,5,2015-04-27 07:00:00+00:00,5.0,Slightly small,Large,Small&Large,Bottoms,,2016,0
34935,Zemirah,5,2015-04-27 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2013,0
84931,megdavis19,5,2015-04-27 07:00:00+00:00,8.0,Slightly large,Large,Small&Large,Tops,,2015,0
114610,Alysson,3,2015-04-27 07:00:00+00:00,7.0,Slightly small,Large,Small,Bottoms,,2018,0
32403,leamsabatini,2,2015-04-27 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Dresses,,2016,0
67194,shannonltierney,5,2015-04-27 07:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
7443,margaretmayhemm,1,2015-04-27 07:00:00+00:00,1.0,Very small,Small,Small,Dresses,,2012,0
32406,Kris,5,2015-04-27 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
32403,cgormanly,4,2015-04-27 07:00:00+00:00,1.0,Slightly small,Small,Small&Large,Dresses,,2016,0
77949,Veronica,5,2015-04-28 07:00:00+00:00,7.0,Just right,Small,Small&Large,Bottoms,,2014,0
73186,reina.bass,4,2015-04-28 07:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2016,0
22563,ruthannsparks,5,2015-04-28 07:00:00+00:00,5.0,Very large,Large,Small,Tops,,2014,0
77879,collay23,4,2015-04-28 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Bottoms,,2015,0
34937,Margot,5,2015-04-28 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
31644,christinewright,5,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,,2015,0
58990,Roseabelle,1,2015-04-28 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Outerwear,ModCloth,2014,2
125077,Catherine,3,2015-04-28 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2016,0
73186,Liz,4,2015-04-28 07:00:00+00:00,,Slightly small,Small,Small&Large,Bottoms,,2016,0
32405,Philippa,5,2015-04-28 07:00:00+00:00,7.0,Just right,Small,Small&Large,Dresses,,2012,2
77878,Michele,5,2015-04-28 07:00:00+00:00,6.0,Just right,Small,Small&Large,Bottoms,,2014,0
22563,alampardhls,2,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small,Tops,,2014,0
67022,Ashlyn,5,2015-04-28 07:00:00+00:00,1.0,Slightly large,Small,Small,Tops,Out of Print,2013,0
67022,haley.villagomez,5,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small,Tops,Out of Print,2013,0
82256,carlacv,5,2015-04-28 07:00:00+00:00,6.0,Slightly small,Large,Small&Large,Tops,,2017,0
28967,sarahmorar,5,2015-04-28 07:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
49587,Amy,4,2015-04-28 07:00:00+00:00,6.0,Slightly large,Small,Small&Large,Dresses,,2014,0
47657,thecrazycatlady12,4,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2018,0
116736,caritas314,5,2015-04-28 07:00:00+00:00,5.0,Slightly large,Large,Small,Tops,,2016,0
34935,gwyllgi,2,2015-04-28 07:00:00+00:00,8.0,Very small,Large,Small&Large,Tops,,2013,0
118020,carlacv,5,2015-04-28 07:00:00+00:00,6.0,Slightly small,Large,Small&Large,Tops,ModCloth,2018,1
76049,Renee,4,2015-04-28 07:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2017,0
52406,Amy,5,2015-04-28 07:00:00+00:00,6.0,Just right,Small,Small&Large,Tops,,2014,0
63583,ruthbkelly,2,2015-04-28 07:00:00+00:00,,Slightly large,Small,Small&Large,Tops,,2016,0
67531,Bonnie,4,2015-04-28 07:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2019,0
67197,crickett777,4,2015-04-28 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2018,0
50405,aubreigrove,5,2015-04-28 07:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,2
103764,pohl.laurie,3,2015-04-28 07:00:00+00:00,3.0,Slightly large,Small,Small&Large,Dresses,,2014,2
50405,Liz,5,2015-04-28 07:00:00+00:00,,Just right,Small,Small&Large,Tops,,2015,0
87051,naimansarah,5,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small&Large,Tops,,2018,2
78224,emmajunebug,3,2015-04-28 07:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2016,0
21296,lizmology,5,2015-04-28 07:00:00+00:00,3.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
114770,Maureen,5,2015-04-28 07:00:00+00:00,,Slightly large,Small,Small&Large,Tops,,2018,0
116716,AMANDA,5,2015-04-28 07:00:00+00:00,,Just right,,Small&Large,Tops,,2015,0
56780,Shannon,4,2015-04-28 07:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,Retrolicious,2014,0
32406,melaniecaputosjunk,5,2015-04-28 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
32403,nessa2011,5,2015-04-28 07:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2016,2
126098,allison,5,2015-04-28 07:00:00+00:00,5.0,Slightly small,Large,Small&Large,Dresses,Chi Chi London,2015,0
80841,erin,2,2015-04-28 07:00:00+00:00,1.0,Very large,Small,Small&Large,Tops,,2013,0
114770,Shannon,5,2015-04-28 07:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2018,0
50818,dawn.r.reid,1,2015-04-28 07:00:00+00:00,1.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
47657,iamalgam,5,2015-04-28 07:00:00+00:00,6.0,Just right,Large,Small&Large,Bottoms,,2018,0
110004,Sophia,3,2015-04-28 07:00:00+00:00,2.0,Very large,Small,Small&Large,Tops,,2014,0
67507,Gigglesandkix,5,2015-04-28 07:00:00+00:00,2.0,Slightly small,Small,Small,Tops,,2016,0
75947,Yara,2,2015-04-28 07:00:00+00:00,8.0,Just right,Large,Small,Bottoms,,2019,0
67194,Avi,5,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small&Large,Dresses,,2013,0
120558,mg19026,5,2015-04-28 07:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2016,0
117276,aspiratho,4,2015-04-28 07:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2018,0
